NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,tema
Engenharia de Alimentos (112294),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.4186046511627906,43,7,Trabalhar em equipe
Engenharia Ambiental (112282),UFCG,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.416666666666667,48,15,Reflexão e argumentação
Letras-Português (Licenciatura) (1158116),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",5.413793103448276,29,7,Oport. de extensão
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,5.41304347826087,46,3,Aprendizagem inovadora
Engenharia Elétrica (13438),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,5.4125000000000005,160,4,Coordenação disponível
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",5.411764705882352,51,1,Atividades de cultura lazer
História (Licenciatura) (13405),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.410958904109589,73,8,Profs dominam assunto
Letras-Português (Licenciatura) (1160083),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.409090909090909,44,8,Formação cidadã e profissional
Letras-Português (Licenciatura) (1160083),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,5.409090909090909,44,2,Conteúdo atualizado
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.40625,32,2,TICs no ensino
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.40625,32,9,TCC
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.404255319148937,47,7,Estágio
Letras-Português (Licenciatura) (1160083),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.4,40,3,Iniciação científica
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.3999999999999995,35,16,Reflexão e argumentação
Química (Licenciatura) (99808),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.3999999999999995,25,1,Eventos
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.396226415094339,53,2,Eventos
Química (Licenciatura) (1152881),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.393939393939394,33,10,Comunicação oral e escrita
Arquitetura e Urbanismo (1129147),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.387755102040816,49,11,Comunicação oral e escrita
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.387096774193549,31,10,TCC
Letras-Português (Licenciatura) (1158116),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.387096774193549,31,8,Estágio
Pedagogia (Licenciatura) (13452),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",5.384615384615384,26,2,Particip. em avaliações do curso
Engenharia (13444),UFCG,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.380952380952381,21,17,Exigiu org. e dedicação
Pedagogia (Licenciatura) (13452),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,5.379310344827585,29,3,Eventos
Engenharia de Alimentos (112294),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.377777777777778,45,2,Monitores
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.375,32,9,Profs dominam assunto
Geografia (Licenciatura) (13407),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.372093023255814,43,9,Estágio
Geografia (Licenciatura) (13407),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.372093023255814,43,10,Profs dominam assunto
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.371428571428571,35,8,Trabalhar em equipe
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.371428571428571,35,12,Comunicação oral e escrita
Engenharia (1106561),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.37037037037037,27,9,Trabalhar em equipe
Engenharia (1106561),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.37037037037037,27,3,Monitores
História (Licenciatura) (13405),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.36986301369863,73,13,Comunicação oral e escrita
Engenharia Química (13441),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.36923076923077,65,3,TICs no ensino
Engenharia de Produção (79570),UFCG,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.365384615384616,52,18,Exigiu org. e dedicação
Química (Licenciatura) (1152881),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.363636363636364,33,11,Profs dominam assunto
Química (Licenciatura) (1152881),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.363636363636364,33,4,Monitores
Pedagogia (Licenciatura) (13410),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,5.363636363636363,88,4,Aprendizagem inovadora
Engenharia Ambiental (112282),UFCG,PB,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.36,25,11,TCC
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.351851851851852,54,10,Trabalhar em equipe
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.351851851851851,54,5,Monitores
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,5.3500000000000005,40,12,TCC
Geografia (Licenciatura) (13407),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.348837209302325,43,14,Comunicação oral e escrita
Pedagogia (Licenciatura) (13452),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.344827586206897,29,6,Monitores
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.34375,32,19,Exigiu org. e dedicação
Engenharia (118562),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.34375,32,11,Trabalhar em equipe
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.343283582089552,67,12,Profs dominam assunto
Geografia (Licenciatura) (120777),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.338709677419355,62,15,Comunicação oral e escrita
Engenharia (13444),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.333333333333334,21,10,Consciência ética
Química (Licenciatura) (1152881),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,5.333333333333334,33,10,Estágio
Engenharia (13444),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.333333333333333,21,12,Trabalhar em equipe
Engenharia (13444),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5.333333333333333,21,3,Salas de aula
Engenharia de Produção (1106578),UFCG,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,5.333333333333333,27,13,Trabalhar em equipe
Engenharia Florestal (13456),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,5.333333333333333,21,1,Disponibilidade dos profs
Química (Licenciatura) (99808),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,5.333333333333333,24,13,Profs dominam assunto
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.3283582089552235,67,7,Monitores
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5.326086956521739,46,3,Bibliografia
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.326086956521739,46,4,Iniciação científica
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.326086956521738,46,4,TICs no ensino
Geografia (Licenciatura) (13407),UFCG,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.325581395348838,43,20,Exigiu org. e dedicação
História (Licenciatura) (13449),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.324324324324325,74,16,Comunicação oral e escrita
Geografia (Licenciatura) (120777),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.32258064516129,62,9,Formação cidadã e profissional
Letras-Português (Licenciatura) (1158116),UFCG,PB,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",5.32258064516129,31,10,Formação cidadã e profissional
Letras-Português (Licenciatura) (1158116),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",5.32258064516129,31,12,Pensamento crítico
Química (Licenciatura) (99808),UFCG,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.32,25,5,Capacidade de se atualizar
Química (Licenciatura) (99808),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,5.32,25,8,Monitores
Engenharia de Alimentos (112294),UFCG,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5.318181818181818,44,17,Reflexão e argumentação
Engenharia de Alimentos (112294),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5.318181818181818,44,17,Comunicação oral e escrita
Pedagogia (Licenciatura) (13410),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",5.3181818181818175,88,5,TICs no ensino
História (Licenciatura) (13405),UFCG,PB,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,5.315068493150685,73,21,Exigiu org. e dedicação
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.314814814814815,54,11,Consciência ética
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,5.313432835820896,67,6,Capacidade de se atualizar
Ciências Biológicas (Licenciatura) (1152882),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,5.3125,32,12,Consciência ética
Engenharia (13445),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5.3125,32,5,Iniciação científica
